"Gene"	"SK_MEL_1316A_T"	"SK_MEL_1313A_T"	"SK_MEL_1306A_T"	"SK_MEL_1331A_T"	"SK_MEL_1313B_T"	"SK_MEL_1306B_T"	"SK_MEL_1331B_T"	"SK_MEL_1299A_T"	"SK_MEL_1058B_T"	"SK_MEL_1327A_T"	"SK_MEL_1330A_T"	"SK_MEL_1328A_T"	"SK_MEL_1299B_T"	"SK_MEL_1330B_T"	"SK_MEL_1327B_T"
"RP11-428P16.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-1266P"	1.974442	0.762356	0	0	0	0.7443806	0	0.8539928	0	1.022688	1.85441	0	1.512582	0	1.469412
"RP13-39P12.2"	7.89777	9.910628	29.05462	12.47165	3.073764	13.39885	5.723238	11.10191	6.838643	6.136125	3.70882	1.039846	13.61324	10.06977	10.28588
"RP13-39P12.3"	0	0	0	0	0	0	0	2.561978	0	3.068063	1.85441	0	1.512582	0	2.204118
"RP11-126H7.4"	0	0.762356	0	0	0	0.7443806	0	0	0	0	0	0	0	0	0
"RN7SL284P"	0	0	1.815914	0	0	0.7443806	0	0	0	0	0	0	0	0	0
"H2AFZP5"	0	0	0	0	0	0.7443806	0	0	0	0	0	0	0	0	0
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GNAI2P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-90J7.2"	1.974442	0	9.987527	2.672497	0	2.977522	1.43081	0.8539928	0	0	0	2.079692	1.512582	2.237726	2.204118
"RP11-90J7.4"	0	0	0	0	0	0	0	0.8539928	0	0	0	0	0	0	0
"SNORA71"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-31E13.2"	29.61664	0	0	0	0	0	2.861619	0	0	2.045375	3.70882	1.039846	0	1.118863	0
"RP11-481G8.2"	3.948885	1.524712	0	5.344994	0	0	0	1.707986	0	1.022688	3.70882	0	2.268873	2.237726	1.469412
"RP11-342M3.5"	1.974442	1.524712	1.815914	0	0	0	1.43081	0	0.8548304	2.045375	3.70882	1.039846	0.756291	0	2.204118
"TPRX1P1"	0	0	0.907957	0	0	0.7443806	0	0	0	0	0	0	0	0	0.734706
"RP11-342M3.1"	0	0	0	0	0	0.7443806	0	0	0	0	0	0	0	0	0.734706
"RP11-589B3.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPS12P18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MBL3P"	3.948885	2.287068	0	2.672497	0	0.7443806	2.861619	5.97795	0.8548304	4.09075	11.12646	2.079692	0	1.118863	0.734706
"SFTPA3P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-589B3.6"	0	0	0.907957	0	0	3.721903	0	2.561978	0	3.068063	0	0	6.806619	3.356589	6.612354
"RP11-506M13.3"	15.79554	7.62356	10.89548	15.14415	6.147527	5.955045	24.32376	11.9559	10.25796	17.38569	5.56323	17.67738	15.12582	8.950903	8.081766
"RP11-182L21.5"	3.948885	2.287068	1.815914	2.672497	10.75817	0	4.292429	2.561978	0.8548304	0	3.70882	2.079692	0.756291	4.475452	2.204118
"RP11-119F19.5"	103.6582	80.80974	66.28086	123.8257	23.05323	195.7721	120.188	156.2807	60.69296	87.95113	37.0882	35.35476	109.6622	55.94314	124.9
"BEND3P3"	0	0	0.907957	1.781665	0	0	0	0	0	0	1.85441	0	0	0	1.469412
"RP11-119F19.4"	25.66775	12.1977	22.69892	28.50663	1.536882	61.03921	38.63186	57.21752	20.51593	20.45375	12.98087	3.119538	36.30197	12.30749	27.91883
"RP11-182L21.6"	45.41218	51.84021	45.39785	58.79493	30.73764	38.70779	31.47781	35.01371	47.01567	46.02094	72.32199	48.87276	31.00793	59.29973	36.7353
"NPAP1P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTSLP6"	0	0	0	0	0	0	4.292429	0	0	5.113438	1.85441	1.039846	0	0	0
"PGGT1BP2"	0.9872212	3.81178	1.815914	0	0	1.488761	0	1.707986	3.419322	5.113438	3.70882	1.039846	3.025164	3.356589	5.142942
"RP11-479O17.10"	73.05437	6.861204	0	13.36248	6.147527	49.8735	28.61619	0.8539928	5.983813	59.31588	270.7439	41.59384	0	19.02067	8.081766
"ZNRF2P3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-479O17.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-369J21.11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1DP3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1DP2"	1.974442	0.762356	0.907957	2.672497	0	4.466284	1.43081	2.561978	1.709661	1.022688	3.70882	3.119538	2.268873	3.356589	2.938824
"C1DP4"	0	0	0	0	0	0	1.43081	0.8539928	0	0	1.85441	0	0	0	0
"RP11-369J21.12"	0	0.762356	0.907957	0	0	1.488761	2.861619	0.8539928	0.8548304	2.045375	0	0	0.756291	1.118863	0.734706
"RPL22P18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPS12P2"	0.9872212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734706
"RP11-40F6.1"	0.9872212	0	0	0	0	1.488761	5.723238	0	0	4.09075	12.98087	3.119538	0	1.118863	0.734706
"EIF5AP4"	145.1215	233.2809	359.551	167.4765	276.6387	189.8171	145.9426	250.2199	306.0293	165.6754	185.441	133.1003	221.5933	127.5504	221.1465
"RP11-36D19.9"	0	0.762356	0.907957	0	3.073764	0	0	0	0.8548304	22.49913	0	0	0	0	2.938824
"ZNF519P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-36D19.8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-137H2.4"	34.55274	265.2999	74.45247	6.235826	216.7003	63.27235	12.87729	108.4571	35.04805	23.52181	37.0882	5.199229	113.4436	7.83204	24.2453
"RP11-514F8.2"	0	0	0	0	0	0	0	0	0	1.022688	0	0	0	0	0.734706
"RPS7P9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-20E23.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FARSBP1"	5.923327	3.81178	17.25118	13.36248	6.147527	4.466284	7.154048	4.269964	7.693474	8.1815	5.56323	5.199229	4.537746	3.356589	11.02059
"WARS2P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPA2P2"	3.948885	1.524712	2.723871	1.781665	0	8.188187	1.43081	9.393921	2.564491	4.09075	3.70882	5.199229	5.294037	2.237726	2.938824
"RP11-202D18.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NRG3-AS1"	0	0	0	0	0	0	0	0	1.709661	0	0	0	0	0	0
"RNU6-441P"	0	0	1.815914	0	0	0	0	0	2.564491	0	0	0	0	0	0
"RNU6-478P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MARK2P15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-344L13.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-129P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-219F10.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-65P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HMGN2P8"	3.948885	5.336492	9.07957	8.017491	1.536882	4.466284	7.154048	11.9559	9.403134	6.136125	5.56323	2.079692	3.025164	2.237726	5.142942
"RP11-338I21.1"	0	0	0	0.8908323	0	0	0	1.707986	0.8548304	0	0	2.079692	0.756291	2.237726	1.469412
"RPL12P29"	8.884991	12.1977	18.15914	22.27081	118.3399	5.210664	4.292429	5.123957	11.96763	9.204188	5.56323	39.51414	3.781455	13.42635	7.34706
"TNPO1P1"	4.936106	6.098848	3.631828	2.672497	0	2.977522	0	4.269964	1.709661	3.068063	3.70882	2.079692	3.781455	5.594314	3.67353
"CACYBPP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPS3AP5"	447.2112	788.2761	1022.36	1552.721	4212.593	468.9598	552.2925	401.3766	689.8481	396.8028	443.204	1729.264	453.7746	817.8888	396.0065
"LINC01519"	0	0	0	0	0	0	0	0	0	1.022688	0	0	0	0	0
"RP11-475D12.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-113E21.2"	0	0	2.723871	0	0	0	0	1.707986	4.274152	1.022688	0	0	2.268873	7.83204	7.34706
"RNU6-325P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-113E21.3"	0.9872212	0	4.539785	0.8908323	0	2.233142	0	3.415971	8.548304	3.068063	0	2.079692	3.025164	3.356589	13.95941
"uc_338"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-93H12.4"	0	0	0	0	0	0	0	0.8539928	0	4.09075	0	0	0	0	0.734706
"RN7SKP238"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-93H12.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNA5SP322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MIR346"	0	0	0	0	0	0	0	0	0	1.022688	0	0	0	0	0
"RNU6-780P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-77P6.2"	212.2526	251.5775	172.5118	314.4638	139.8562	308.1736	479.3212	98.20917	34.19322	232.1501	157.6248	174.6941	130.0821	264.0516	231.4324
"RPL7AP8"	0.9872212	17.53419	7.263656	26.72497	33.8114	2.977522	4.292429	5.97795	16.24178	2.045375	0	10.39846	3.025164	6.713177	5.877648
"RP11-359E3.4"	260.6264	316.3777	135.2856	290.4113	93.74979	298.4966	357.7024	113.581	80.35406	318.0558	304.1232	133.1003	140.6701	405.0284	264.4942
"RP11-420K10.1"	0	0	0.907957	0	0	0.7443806	1.43081	0	0	1.022688	0	0	0.756291	0	0
"RNU1-19P"	0	0	0	0	0	0	0	0	0.8548304	0	0	0	0.756291	0	0
"ADIRF-AS1"	560.7416	1068.061	590.172	2216.391	238.2167	529.2546	1838.59	286.0876	207.7238	389.6439	103.847	159.0964	287.3906	542.6485	425.3948
"RP11-96C23.15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AGAP11"	26.65497	9.910628	12.7114	40.08745	16.9057	2.233142	98.72586	0.8539928	32.48356	3.068063	5.56323	0	0	10.06977	0.734706
"BMS1P3"	0	0	0	0	0	0	0	0	0.8548304	0	0	0	0	0	0
"RP11-96C23.13"	39.48885	24.39539	17.25118	44.54162	3.073764	16.37637	104.4491	0.8539928	24.79008	4.09075	1.85441	6.239075	0.756291	8.950903	2.938824
"RP11-96C23.14"	5.923327	8.385916	9.987527	24.9433	4.610645	3.721903	58.66319	0	20.51593	4.09075	0	2.079692	0.756291	0	2.204118
"RP11-96C23.11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-96C23.10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-96C23.12"	0	0	0	0	0	0	0	0	0.8548304	0	0	0	0	0	0
"RNU6-529P"	4.936106	0	6.355699	0	0	2.233142	1.43081	3.415971	0.8548304	9.204188	22.25292	5.199229	3.781455	6.713177	3.67353
"RP11-96C23.9"	3.948885	1.524712	3.631828	5.344994	0	3.721903	7.154048	0.8539928	0	3.068063	0	0	0.756291	5.594314	2.938824
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NPAP1P3"	6.910548	0	0	2.672497	4.610645	8.188187	2.861619	0.8539928	0	2.045375	1.85441	5.199229	3.781455	0	2.204118
"CTSLP1"	65.1566	0	0.907957	0.8908323	0	3.721903	17.16971	0	0	39.88481	111.2646	2.079692	0	5.594314	0
"RP11-399L7.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.469412
"RP11-57C13.4"	0	0	0	0	0	0	0	0	0	0	1.85441	0	0	0	0
"RP11-57C13.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-57C13.3"	0.9872212	0.762356	0	0	0	0.7443806	0	0	0	0	3.70882	2.079692	0	1.118863	0
"RP11-57C13.5"	3.948885	4.574136	1.815914	0.8908323	18.44258	2.233142	1.43081	1.707986	5.128982	1.022688	1.85441	6.239075	0.756291	1.118863	1.469412
"CFL1P1"	45.41218	144.8476	32.68645	60.5766	156.7619	23.0758	57.23238	45.26162	90.61202	47.04363	16.68969	88.3869	55.20924	45.87338	75.67472
"RN7SL78P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-380G5.2"	30.60386	25.15775	17.25118	17.81665	12.29505	28.28646	44.3551	23.9118	14.53212	44.99825	20.39851	10.39846	12.10066	15.66408	43.34765
"RP11-380G5.3"	231.997	233.2809	681.8757	514.9011	2256.142	241.1793	392.0418	275.8397	351.3353	311.9197	426.5143	1081.44	255.6264	588.5219	252.7389
"SNORD74"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MED6P1"	0	0.762356	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-129G17.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPL7P34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-186O14.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KRT8P38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RCBTB2P1"	0	0	0	0	0	0	0	0	0	0	0	0	1.512582	0	0
"PTCD2P2"	0	0	0.907957	0	0	0	0	0	0	0	0	0	0	0	0
"ACTA2-AS1"	23.69331	3.049424	19.0671	1.781665	10.75817	15.63199	5.723238	28.18176	2.564491	6.136125	3.70882	6.239075	18.90727	6.713177	12.49
"FAS-AS1"	0.9872212	0.762356	0	0	0	0	0	0	0	0	0	0	1.512582	0	0
"RP11-399O19.9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MIR4679-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-341B24.3"	0.9872212	0.762356	0	0.8908323	1.536882	2.233142	1.43081	0.8539928	1.709661	1.022688	1.85441	1.039846	0.756291	1.118863	2.204118
"IFIT6P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IFIT1B"	1.974442	8.385916	1.815914	6.235826	1.536882	4.466284	0	5.123957	1.709661	1.022688	11.12646	6.239075	10.58807	0	1.469412
"RP11-80H5.6"	0	0	0	0	0	0	0	0	0	0	1.85441	0	1.512582	0	0
"RP11-80H5.7"	27.64219	25.9201	1.815914	34.74246	1.536882	9.676948	32.90862	9.393921	15.38695	6.136125	22.25292	6.239075	9.075492	6.713177	7.34706
"RP11-248C1.3"	1.974442	21.34597	0	19.59831	16.9057	0.7443806	1.43081	1.707986	0.8548304	0	0	2.079692	3.025164	1.118863	1.469412
"SNRPD2P1"	13.8211	14.48476	33.59441	29.39747	87.60226	19.3539	21.46214	14.51788	45.30601	19.43106	18.5441	54.07199	16.6384	16.78294	17.63294
"RN7SKP143"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-94M14.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-740P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-236B18.2"	0	0	0	0	0	0	0	0	0	0	1.85441	0	0	0	0
"RP11-236B18.5"	13.8211	14.48476	11.80344	8.017491	52.25398	19.3539	2.861619	1.707986	16.24178	1.022688	0	10.39846	0.756291	1.118863	5.142942
"DDX18P6"	3.948885	0	0	1.781665	1.536882	0.7443806	0	3.415971	0.8548304	2.045375	0	1.039846	3.781455	0	0
"RP11-56M3.1"	28.62941	17.53419	2.723871	16.92581	12.29505	19.3539	10.01567	5.97795	4.274152	12.27225	55.6323	15.59769	6.806619	6.713177	9.551178
"RP11-108M11.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPS27P1"	0.9872212	0	0	0	0	0	2.861619	0	0	7.158813	5.56323	0	0	0	0
"GAPDHP28"	4.936106	0	0	0	0	0	0	0	0	1.022688	3.70882	0	0	0	0
"FAF2P1"	0	0.762356	0	0	1.536882	0	0	0.8539928	0	0	0	0	0	0	0
"SRP9P1"	102.671	93.76979	62.64903	75.72075	67.6228	82.62625	45.78591	61.48748	92.32168	55.22513	100.1381	61.35091	75.6291	83.91472	82.28707
"RP11-402D21.3"	0	0	0.907957	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-402D21.2"	4.936106	0.762356	12.7114	5.344994	0	5.955045	0	0	0	2.045375	9.27205	8.318767	5.294037	3.356589	2.204118
"SNORA25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SDHCP2"	9.872212	28.20717	10.89548	15.14415	15.36882	13.39885	7.154048	9.393921	24.79008	10.22688	22.25292	7.278921	14.36953	8.950903	10.28588
"EIF4A1P8"	3.948885	4.574136	1.815914	0	3.073764	2.977522	1.43081	4.269964	6.838643	1.022688	5.56323	0	1.512582	2.237726	2.204118
"CPEB3_ribozyme"	0	0	0	0	0	0	0	0	0	0	0	0	0.756291	0	0.734706
"NHP2P1"	33.56552	73.94853	90.7957	65.03076	199.7946	35.73027	60.094	76.00536	127.3697	51.13438	33.37938	96.70567	55.20924	67.13177	58.77648
"Y_RNA"	0	0.762356	0	0.8908323	0	0	1.43081	0	0	0	0	0	0	0	0
"RNY3P12"	0	0	0	0	0	0	1.43081	0	0.8548304	1.022688	0	0	0.756291	3.356589	0
"MARK2P9"	1.974442	0	0	0	0	2.233142	0	0.8539928	0	0	0	0	0	0	0
"RP11-366I13.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734706
"RN7SL644P"	0	0	0	0	0	0	0	0.8539928	0	0	0	0	0.756291	0	0
"EIF2S2P3"	65.1566	86.14623	115.3105	60.5766	133.7087	69.2274	44.3551	62.34148	122.2407	53.17975	66.75876	81.10798	56.72182	44.75452	54.36824
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-477L16.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-348J12.2"	2.961664	13.72241	0.907957	0.8908323	12.29505	3.721903	0	4.269964	3.419322	3.068063	0	1.039846	8.319201	11.18863	12.49
"RP11-348J12.5"	1.974442	0.762356	0.907957	0	0	2.977522	0	2.561978	5.128982	6.136125	5.56323	0	0	2.237726	3.67353
"NIP7P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"XRCC6P1"	92.79879	67.08733	78.99226	50.77744	23.05323	55.08417	32.90862	44.40763	58.12847	52.15706	101.9925	19.75707	40.08342	69.3695	34.53118
"RP11-624L12.1"	112.5432	85.38387	137.1015	175.494	909.834	64.76111	100.1567	60.63349	96.59584	81.815	55.6323	435.6954	61.25957	149.9276	81.55236
"RNA5SP323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-437J2.3"	0	0	0	0	0	0	0	0	0	2.045375	7.41764	0	0	0	0
"RP11-437J2.4"	0	0	0	3.563329	0	0	0	0	0	0	5.56323	1.039846	0	0	0
"RAB11AP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PIPSL"	209.2909	317.9025	314.1531	332.2805	688.523	235.2243	253.2533	233.14	225.6752	197.3787	261.4718	419.0579	192.0979	389.3643	199.84
"RP11-162K11.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HDAC1P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-657P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-391J2.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-76P2.4"	0.9872212	5.336492	0.907957	2.672497	4.610645	0.7443806	0	10.24791	0	5.113438	11.12646	3.119538	11.34436	2.237726	4.408236
"RP11-119K6.6"	0.9872212	2.287068	12.7114	1.781665	0	0	0	0.8539928	0	4.09075	1.85441	0	0.756291	3.356589	0.734706
"CTBP2P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-400G3.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MTND4P19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CYP2C58P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-400G3.3"	0	0	0	0	0	0.7443806	0	0	0	2.045375	3.70882	0	0	0	0
"MTND4P20"	4.936106	0	0	0	0	0.7443806	5.723238	0	0	7.158813	16.68969	0	0	0	0
"CYP2C59P"	0	0	0	0	0	0	0	0.8539928	0	0	0	0	0	0	0
"CYP2C60P"	7.89777	0	0	0	0	0.7443806	4.292429	0.8539928	0	4.09075	31.52497	4.159384	0	1.118863	0
"RP11-208C17.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-310E22.6"	1.974442	1.524712	0	0	0	1.488761	1.43081	0	0	2.045375	0	0	0.756291	0	0
"PAWRP1"	0.9872212	0	0	0	0	0	0	0	0	0	0	0	0	1.118863	0
"RP11-310E22.4"	2.961664	4.574136	3.631828	3.563329	7.684409	0.7443806	1.43081	0	0	0	0	0	0	6.713177	0.734706
"RP11-7D5.2"	63.18216	109.7793	123.4821	194.2014	584.0151	55.82855	81.55615	59.7795	83.77338	56.24781	48.21466	229.8059	51.42779	126.4315	52.89883
"RP11-429G19.3"	0	0.762356	1.815914	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-248J23.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-248J23.5"	0.9872212	0	1.815914	3.563329	0	0.7443806	2.861619	0	2.564491	1.022688	1.85441	1.039846	0.756291	1.118863	5.142942
"MIR3157"	0.9872212	0	0.907957	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-271P"	0	0	0	0	0	0.7443806	0	0	0	0	0	0	0	0	0
"NPM1P25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-35J23.1"	0	0	0	1.781665	3.073764	1.488761	0	0	0.8548304	2.045375	0	1.039846	0	3.356589	0.734706
"NPM1P26"	5.923327	1.524712	1.815914	9.799155	1.536882	4.466284	7.154048	1.707986	3.419322	5.113438	12.98087	3.119538	5.294037	4.475452	7.34706
"RNA5SP324"	0	1.524712	0	0	0	0	2.861619	0	0	0	0	0	0	0	0
"RP11-34E5.4"	10.85943	0	0.907957	0.8908323	0	1.488761	1.43081	7.685935	0	5.113438	12.98087	0	1.512582	1.118863	2.938824
"RNU6-1274P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.204118
"RPL13AP5"	903.3074	759.3066	1603.452	2395.448	3221.304	959.5066	904.2717	976.9678	1805.402	785.424	780.7066	3973.251	838.7267	1291.168	668.5824
"MIR607"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HMGN2P35"	4.936106	0.762356	2.723871	3.563329	0	0.7443806	4.292429	5.123957	0.8548304	3.068063	0	1.039846	5.294037	3.356589	3.67353
"ARHGAP19-SLIT1"	1.974442	0	0	0	3.073764	1.488761	0	1.707986	0.8548304	3.068063	1.85441	0	1.512582	2.237726	0.734706
"RP11-375N9.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-452K12.3"	20.73165	39.64251	20.88301	66.81242	119.8768	14.88761	28.61619	4.269964	19.6611	10.22688	29.67056	87.34705	6.806619	15.66408	8.081766
"RP11-452K12.4"	2.961664	4.574136	3.631828	4.454162	9.221291	2.233142	5.723238	2.561978	5.983813	2.045375	12.98087	16.63753	0	3.356589	2.204118
"RP11-452K12.6"	0	0	0	0	0	2.233142	1.43081	0	0	0	0	0	1.512582	0	0
"RP11-452K12.7"	0.9872212	0.762356	0.907957	1.781665	0	3.721903	0	0.8539928	0.8548304	1.022688	1.85441	0	0	2.237726	1.469412
"Y_RNA"	4.936106	34.30602	7.263656	30.2883	0	28.28646	40.06267	5.123957	3.419322	13.29494	3.70882	1.039846	6.050328	13.42635	13.95941
"RP11-548K23.11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI4K2A"	1642.736	2556.18	1607.084	1256.074	3590.156	1287.778	1157.525	1474.846	1528.437	1255.86	1244.309	1797.894	1390.063	1288.93	1644.272
"LINC00866"	16.78276	0.762356	6.355699	1.781665	0	55.82855	2.861619	0.8539928	2.564491	1.022688	1.85441	3.119538	0	3.356589	1.469412
"KCNQ1DN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-34A14.3"	3.948885	2.287068	3.631828	10.68999	0	6.699426	22.89295	35.8677	4.274152	4.09075	0	0	28.73906	2.237726	9.551178
"MIR4685"	0.9872212	1.524712	1.815914	0.8908323	1.536882	3.721903	5.723238	3.415971	1.709661	1.022688	1.85441	0	1.512582	4.475452	2.204118
"MIR6507"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ARL5AP2"	1.974442	0.762356	0	1.781665	0	1.488761	0	0	1.709661	0	0	1.039846	0	0	0
"RPL7P36"	0	0.762356	0	0	0	0	0	0	0	0	0	0	0.756291	0	0.734706
"RP11-85A1.3"	7.89777	5.336492	11.80344	16.03498	4.610645	8.188187	15.73891	11.9559	4.274152	11.24956	7.41764	5.199229	7.56291	10.06977	11.02059
"EBAG9P1"	13.8211	17.53419	10.89548	19.59831	1.536882	34.24151	45.78591	27.32777	18.80627	48.06631	12.98087	13.518	27.98277	34.68475	67.59295
"NANOGP6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TPM4P1"	0	0.762356	0.907957	0	0	0	0	0	0	1.022688	0	0	0	0	0
"RP11-316M21.9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-316M21.7"	19.74442	14.48476	12.7114	17.81665	0	14.14323	44.3551	4.269964	1.709661	18.40838	0	7.278921	5.294037	21.25839	15.42883
"SNORA12"	4.936106	5.336492	5.447742	8.908323	6.147527	9.676948	8.584857	5.97795	11.96763	8.1815	1.85441	1.039846	9.831783	14.54522	15.42883
"PHBP9"	2.961664	6.861204	4.539785	11.58082	0	4.466284	10.01567	0	4.274152	4.09075	5.56323	1.039846	0.756291	4.475452	0.734706
"RNU6-422P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-34D15.2"	1.974442	2.287068	0.907957	0	0	0.7443806	2.861619	3.415971	2.564491	0	0	3.119538	1.512582	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734706
"RP11-179B2.2"	22.70609	35.06838	28.14667	31.17913	70.69656	24.56456	25.75457	17.07986	10.25796	12.27225	12.98087	42.63368	22.68873	30.2093	19.83706
"RP11-108L7.14"	2.961664	0.762356	11.80344	0	6.147527	2.233142	1.43081	2.561978	0.8548304	2.045375	5.56323	2.079692	5.294037	10.06977	8.081766
"MIR608"	4.936106	0.762356	0	0.8908323	0	0	4.292429	0	0.8548304	6.136125	5.56323	0	0	0	0
"RP11-108L7.4"	41.46329	48.79078	32.68645	74.82991	0	70.71616	72.97129	24.76579	18.80627	58.29319	46.36025	15.59769	37.05826	33.56589	52.89883
"RP11-108L7.15"	29.61664	12.1977	33.59441	16.03498	13.83194	43.91846	30.047	9.393921	8.548304	16.363	0	17.67738	12.10066	4.475452	12.49
"SMARCE1P7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-107I14.4"	0	0.762356	0	0	0	0	1.43081	0	0	0	0	0	0	1.118863	0
