"Gene"	"SK_MEL_1316A_T"	"SK_MEL_1313A_T"	"SK_MEL_1306A_T"	"SK_MEL_1331A_T"	"SK_MEL_1313B_T"	"SK_MEL_1306B_T"	"SK_MEL_1331B_T"	"SK_MEL_1299A_T"	"SK_MEL_1058B_T"	"SK_MEL_1327A_T"	"SK_MEL_1330A_T"	"SK_MEL_1328A_T"	"SK_MEL_1299B_T"	"SK_MEL_1330B_T"	"SK_MEL_1327B_T"
"RNU7-1"	0	0	0	0.622085913670859	0	0	0.440407895122971	0	9.74279968976635	0	0	0	0	0	0
"U47924.27"	0.0387407775296163	0	0	0	0	0	0	0	0	0	0	0.0410164622092648	0	0	0.0813899439434831
"MIR141"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"U47924.29"	0	0	0.277779400268475	0	0	0	0.0639301783243023	0	0	0.175905866547602	0.247915260287582	0	0	0	0
"SCARNA12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP3-461F17.1"	0.320044086533325	0.877283279361183	1.03570669859552	0.80807036208792	0.394989766981588	1.70692829020672	0.190692078300668	1.77372615174565	6.32779773665237	0.787042743109891	0	0.169421950431396	0.819023858150578	0.706042740780854	2.35331611113562
"RP3-461F17.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-485P"	1.30560040908221	0	0	0	0	3.09480456355238	0.259305583109787	0	0	1.42697469311513	5.02781415723414	0.460764369864825	1.11371935851317	0	0
"RP11-273B20.1"	5.86473240362731	0.120419544478351	0.113732320487281	0.110919092154521	0.243980707482259	2.0306005414629	0.706730027928466	0.365203521338197	2.89526594554377	7.5983036902029	9.76984925505945	2.37206713806825	0.786958301439966	0.484571786715161	0.184586250226541
"RP11-273B20.3"	0	0.0085491639453732	0	0.0052497873586262	0	0.0110893939196767	0	0	0.0137032590742829	0.00340878487594479	0.00240210803189879	0	0.0106418977818279	0	0
"RP11-185H22.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ACSM4"	0	0	0	0	0	0	0	0	0	0.00312356884258661	0	0	0	0	0
"RP11-157G21.2"	2.4994359606845	6.42966783317108	2.33944847509345	4.07771922602748	1.09152209347967	13.8774256657558	0.96227852229181	9.90965128916033	25.5959679710914	2.14340789989795	0.710785948570177	0.977079192248448	10.9229106697448	1.86626161291454	5.89730967899658
"GAPDHP31"	0	0	0	0	0	0	0.0273626207029065	0	0	0.0752890986998614	0.106109687342022	0.0486210922835663	0	0	0
"NIFKP3"	0	0	0.0696856992581029	0	0.0664404752552845	0.0957063839017643	0	0.149177546288435	0	0	0	0.113992572428986	0	0	0.113099089734181
"RP11-444J21.2"	0.0935068566076282	0.768944079199109	0.484161685608506	0.865673771433545	1.38484364086316	0.664947968474105	0.22285700717066	1.55468165710237	2.46504570463968	0.459898470371442	0.216054664587973	0.989995734448519	2.15363803664294	0.309425357781971	0.785788856386077
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-277J24.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-815D16.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-277E18.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-69M1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-69M1.3"	0.606070471894996	1.79976282311462	0.82811602842149	0.906815041186155	0.166221290226525	1.37677404752393	0.0601858945612737	1.3995507325325	5.76959721324558	0.552011179187704	0.311193703441245	0.142593745699309	0.60316399098074	0.928499808239463	0.990332593406314
"RP11-69M1.4"	1.55221381968663	3.38451901526275	2.46592349420151	1.84080877181695	1.82862308032158	2.50866733560685	0.672622967096901	3.32372093662339	7.90495338465134	1.04104290111354	0.896626858040088	0.896396137737023	1.62501779128512	1.55650331490325	2.37165363927434
"RP11-69M1.6"	9.92441814045292	7.44534525142648	21.2984979308487	8.44055099468616	14.1824144039043	14.1613778647689	2.87883007159744	26.4156370173394	39.7607862829977	8.56344880332691	6.36640270487241	14.8209524063306	31.3459217993642	6.79868077199466	13.3330696391902
"POU5F1P3"	0.043197045074767	0	0	0.0363556702794658	0	0.0767959388451077	0.0257381237409529	0	0	0.21245773492113	0.0499050199280197	0	0	0	0
"GCSHP4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-266K4.1"	0.00241114350906637	0	0	0.00608782880359304	0	0.00857308777248756	0.00143663322077084	0	0	0	0	0	0	0	0
"RP11-266K4.13"	0.329324007005649	0.541632463141664	0.255777071534338	0.776067575470577	0.650308470674072	0.292736994607589	0.23546560729347	0.456289170931741	6.07719188569584	0.0539909095344126	0	0.41840272341332	0.927049282157001	0.217954495297626	0.207561625077935
"RP11-266K4.14"	0.970711441733746	2.50880027745844	1.00523385112046	0.87532934547195	0.479210336713219	1.0847483535739	0.198301589465733	2.49776877309924	12.4294680973672	0.409224725869526	0.304393870805747	0.543229940528541	2.4486569457721	0.688328595185027	1.45668124806532
"RP11-113C12.4"	0.00284085904975692	0.00908503324890051	0.0110320929074597	0.0151425895000309	0.0046748153407887	0.0117844871281176	0.00451378910303971	0	0.00624093930305318	0.0139723093997953	0.00547001641915661	0.0140360961069142	0.00969337845335305	0.0125343225765467	0.0198944001260939
"RP11-90D4.4"	0.431170505468508	2.36379105827874	1.67439249606275	1.088650348924	2.66069495813987	4.98249206933028	0.7707138164652	2.98700410971056	2.84164990951519	1.41376196447517	0.74718904836674	1.59774311587386	3.31022142669192	2.37799117554662	0.452919965833642
"RPS3AP43"	0.238496361539559	0.245156306940561	0.540264928307059	0.702534924273621	0.29434576745619	2.01400053703649	0.248681026567516	0.660889001482696	1.1788662876862	0.293251521440433	0	0.631264885730298	0.305167660335235	0.131535491400274	1.50316075728656
"RP11-113C12.8"	0	0	0	0	0	0	0	0	0	0	0	0.135817596626822	0	0	0
"OR7E140P"	0.045386368996685	0.124410055698881	0.0587506138969386	0.114594773570948	0	1.12963382948379	0	0	0	0	0.0524343191836309	0	0.464592480939217	0	0
"OR7E148P"	0	0	0	0	0	0	0.0285743536485553	0.132892458846031	0	0	0	0	0	0	0.100752536168967
"OR7E149P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-113C12.2"	3.93732285969291	13.80223364273	13.2317846030325	8.47554125308639	29.9036155295329	9.28818784256391	3.56408145370248	6.08474593275674	35.9295442217725	4.71713748146839	2.53679793982074	15.2314465680519	10.6572982517886	3.34078760271916	5.88575019015035
"RNU6-275P"	0	0	0	0.732549767500264	0	0	0.777916749329361	0	0	0	0	0	0	0	0
"RP11-561P12.2"	0	0	0.170759574669289	0.111023831618312	0.162807396872014	0	0	0	0	0	0	0	0	0	0
"RP11-561P12.5"	0.00241865759053648	0	0.00626168699509261	0	0	0.00429990246065684	0	0	0	0	0	0	0.00618957935703055	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SCARNA11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-438L7.1"	0	0	0	0	0	0	0.0388051711786674	0	0	0	0	0	0	0	0
"RP11-438L7.3"	1.96779728529057	2.44107725574251	1.48743071827906	0.979180881388771	1.18771059328193	1.27677393699917	0.248187916221366	2.86575496077845	9.37165972626045	1.64837144531652	1.32751663127465	1.01888333360917	3.52872463005777	1.04567064153586	2.83654749731223
"RP11-20D14.3"	0.00931142063399296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-20D14.4"	0	0	0	0.0436429983978442	0	0.0921893341592718	0	0	0	0	0	0	0	0	0
"RPSAP51"	0.0721959916133315	0	0.747635719172205	0.121523759879889	0	0	0	0	0	0	0	0	0	0.0796350533206312	0.151675523441964
"A2ML1-AS1"	0	0	0	0	0	0.00453796097544407	0.00101393036206571	0	0	0.00139493040402089	0	0	0	0	0
"A2ML1-AS2"	0	0	0	0	0	0	0	0	0.341757450142138	0	0	0	0	0	0
"RP11-259O18.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HNRNPA1P34"	0.0597771689224632	0	0.0386894286638376	0	0	0.0531360860558576	0	0	0	0	0	0	0	0.0329682987110444	0.0627924984724433
"RP11-436I9.3"	0.103366070123416	0.141670052327472	0.0669013649925183	0.173990732791406	0.191357417633145	0.183764754883521	0.0923830101867276	0.14321706719145	0.34061952300515	0	0.0597087807795841	0.0547189651226817	0.26452379880335	0	0.325740441576248
"KRT17P8"	15.9178358102279	0.147908131108983	0	0.136238977617372	0	5.85161917332166	1.25386117997351	0.299046529639621	0.711235666807972	23.1771776053242	30.3585594344512	3.14206062184762	0	0.952298667750769	0.226722393094013
"RP11-436I9.6"	4.94997320451247	1.63324933357449	0.593288679707274	0.231445349771245	0.791923381241629	2.11853993499083	1.4746728929216	1.01605179164958	4.22891207006591	5.86098956138724	6.77765184030303	5.72599501369417	1.17291310394596	0.910002922295795	1.73322128657598
"TPT1P12"	6.90924444128804	0	0	0	0	3.02875690518388	0	0	0	1.08618297270654	9.18495805797163	1.50310327974196	0	0.208799225169948	0
"PTMAP4"	19.7839969503411	48.1434554557523	62.0202723397116	47.1203110563176	28.2372019834959	75.8473092421482	12.1086714055053	111.137271984884	248.356916947223	35.9651237321112	11.5058475424797	43.7446496696232	114.346145930121	42.9028095787059	100.09269441475
"RP11-22B23.1"	1.26868810823944	3.72933714107531	2.21311655157659	0.688981702204577	0.363912309546677	2.31066048783296	0.433056959333572	1.35822536971892	9.8358794546254	3.37964770334005	0.126997444274848	0.462799016872587	1.58528781297735	0.335231571835328	5.26824650124446
"SNORA75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-22B23.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-599J14.2"	0.742375403850851	23.5179801035622	28.1276016032538	13.3180007770168	19.5227948221484	6.63914088654056	1.35053615847584	0.25030214470897	3.34858909140906	0.208246443212383	0.0228273795463925	1.32989607026209	0.455087724782522	0.0311357273393994	0.450696136214164
"CTD-2318O12.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0907520525232529
"DDX12P"	0.668002834740126	1.89586327528355	1.86195935178098	1.05679046626273	0.163330680787934	2.08386508860234	0.627063837952266	1.03904934378997	6.49992445385197	1.75896344289373	0.111027989999889	0.385313561252795	1.1893815864759	0.457045446765412	2.26066166118028
"SNORA75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-525E9.1"	0.1334281220361	0.335265493939249	0.0575722348216419	0.149728414751725	0.0548911280762379	0.434883592562219	0.0397502827976321	0.308115037104815	1.17248592255068	0.255206314504115	0.07707394195187	0.0235443111631023	0.284546254443432	0.343411906153438	0.467195380229545
"RNU6-700P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-705C15.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00688997201352677
"RP11-705C15.3"	1.19095689490023	6.32963999493055	3.46012566961305	3.90911787695473	3.51130076317179	6.51654677885258	0.725377709614306	6.0504021864214	24.2448698162216	2.53826316895543	0.733812262334599	4.56731535937051	6.26486919629673	1.47423289246164	6.44976565156449
"RP11-75L1.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-75L1.1"	0.0264882904383384	0.0847092358768833	0.0571465015721075	0.00743106040221163	0.0108970441971599	0.235455125355592	0	0.122334639305552	0.174572349390011	0.014475378475855	0	0.0093480825892181	0.203358312902575	0.0389568520226068	0.259694724437037
"RP11-75L1.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-290C10.1"	0.0334769335662105	0.275294141941881	0.0216671926161966	0	0.123948981515071	0.148788680940018	0	0.927667703375243	0.220631337331158	0.0548836420428896	0.0193377467585928	0	0.771036478970656	0.0184631953241578	0.0703312096477833
"KLRF2"	0	0.00889820265925773	0	0	0	0	0	0	0	0	0	0.00343686215235526	0	0.00358066290636508	0
"AC091814.3"	0	0	0	0	0	0	0	0	0	0	0	0	0.0458338351388112	0	0
"RP11-133L14.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-133L14.2"	0	0	0	0	0	0	0.00570429633896941	0	0	0	0	0.0101360583008915	0	0	0
"RN7SKP161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HNRNPABP1"	0.888187744234855	1.2173201907757	2.62792936711756	0.320365770255565	0.391491901197691	1.35344995218026	0.151202710587178	2.98863190486572	4.18117425378256	0.416038943224302	0.146587497227262	0.268674591692296	3.57179205713897	0.489853223082629	2.26583394351653
"RP11-656E20.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-277P12.10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180100722790992
"RP11-277P12.9"	0	0	0.023345518922641	0	0	0.160313753050012	0	0.0499762112856299	0	0	0.0416712714813364	0.0190944181160094	0.0923067167783959	0	0.378895091479731
"KLRC4"	0.0195986593394776	0	0.101478333094712	0	0	0.592324232018285	0.0116774820676545	0.597400821942113	0	0	0.0452841847494994	0	0.351084090709749	0	0.452919965833642
"RP11-277P12.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EIF2S3L"	0.321349159659089	0.822621936672573	0.395345325293703	0.531969669760515	0.144218346539074	0.727104334410518	0.0743725206717873	3.23074800615027	2.88800053539185	0.261240376690976	0.144204844283851	0.345849199942452	3.38460418260139	0.231424896883356	0.552369142773275
"SLC25A39P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HSPE1P12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TAS2R7"	0	0	0	0	0	0.0755346916742939	0	0	0	0	0	0	0.108729900876742	0	0
"TAS2R10"	0.268136744283678	0.244999457096069	0.636333424607341	0	0.0551545212052026	0.873940732078011	0.0798820462363163	2.60058553582478	0.883584040962496	1.46531950252705	0.671179413887974	0.0473145754083841	1.94419914888239	0.838002264549636	3.567722725108
"RP11-144O23.8"	0.098762279089287	0	0	0.0415603526630585	0	0	0	0.410515092914622	0	0.242873211288418	0.171148286794502	0	0.25274225103056	0.21787745235125	0.31123238373298
"TAS2R12"	0	0.127009668803037	0	0.019498215204609	0.0571850856674837	0.041187075659217	0.0276076590972609	0.192594891849995	0.610742667119682	0.0379816647172435	0.133824904185088	0	0	0	0.243359981641957
"TAS2R13"	0	0.116962172095649	0.110466945372497	0.0239409972884937	0.0351075205227985	0	0	0.157652507684174	0.374951973399682	0.0466360086021133	0.0985906135902357	0.0301171579569556	0.145593123226523	0.0313772812411772	0.239048778546284
"TAS2R15P"	2.81004225977752	11.8291440459553	1.75378179544504	2.4072311594742	3.15842841151603	2.85469041638021	2.06298827596935	2.78100382628225	35.3858904680576	1.48079378175633	0.637687205071614	1.16879237786832	4.87972296520964	0.885596713651847	5.16563029998197
"TAS2R50"	0	0.127644717147052	0	0.195957062806321	0	0.165572044150052	0.0554913947854944	0.129038577539496	0.61379638045528	0.152686292163319	0	0	0.119167971360909	0	0.5869842757204
"TAS2R19"	0.882995885450477	2.54779874545014	1.38362972728539	1.83831975087766	1.08976967147765	1.73503639079396	0.803019186017633	1.28781015508479	19.908565234328	0.304763058210217	0.0536902310203645	0.93486423546426	1.30823122252495	0.512620852213644	1.65980250952209
"TAS2R31"	0.501694966206256	3.25050210168791	0.2361533001303	1.80411007872616	0.506600489581185	0.162166546669983	0.597850482507775	1.2638450297698	13.8269507840073	0.299091659477608	0.0526910984156761	0.241438724659825	1.40060299346808	0.150924415450951	1.14982228348756
"TAS2R63P"	0.0503420698276744	0	0.0651655457927124	0	0	0.268495206729814	0.0299953485326997	0.139501164907564	0.331781827273124	0.0825331308990913	0	0.0532992298113905	0.128830239309091	0.222117229802409	0
"TAS2R46"	0.200285654153113	0.480383344101809	0.51852154716782	0.463554342122479	0.185390358373616	0.35606891215065	0.0895022496540232	0	1.64999027004108	0.0820894043888811	0	0.318076048874427	0.128137603613881	0.0552307627868894	0
"TAS2R64P"	0.348812094311602	0.185916150651137	0.476606103748199	0.130474948185648	0.0239163591742909	0.895728911340274	0.161647841655622	0.429591602295452	4.21458188826971	0.031769931785959	0.156713807897144	0.266717951927579	0.29754799341051	0.128251209467683	0.0407119070412262
"RP11-673D15.7"	0	0	0	0	0	0	0	0	0	0	0	0	1.24133303500947	0	0
"TAS2R18"	0.0511718841654932	0	0.132479406281888	0.0861349726621189	0	0.0909736506318968	0.182938664128003	0.709003173293936	2.6980060679353	0.251680701368108	0.0591182543762695	0.108355577089091	0.523815258729271	0.112889251410565	0.537531388022344
"RP11-785H5.2"	0	0.0121243082396516	0.0343530375332023	0.00744517715829486	0	0.0157268279017907	0.00527083917035471	0.0490268151745807	0	0.0435086318854442	0.0102199109958977	0.0280975233143254	0.113191462158918	0.058546287300692	0.0557545854597644
"TAS2R42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-144O23.22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-711K1.8"	0	0	0	0	0	0	0	0	0.00783483164146027	0	0.0013734040867582	0	0	0.00131129175644755	0.00249752910622825
"HIGD1AP8"	0	0	0	0	0	0	0	0	1.12006638769212	0	0	0	0	0.187462078072289	0
"RP11-434C1.4"	0	0.121798394224286	0.115034598966143	0.0747927720634811	0	0	0	0.246256827365451	5.85683569136718	0.145693026873396	0.102667197485506	0	0	0.392096254899291	0
"RP11-434C1.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DDX55P1"	0.0987972021016948	0.180544154380555	0.0426295119223897	0.0554333982478983	0	0.52692659029366	0.0588664018233675	0.547547005118089	2.82155337550164	0.161972728603238	0.114139203993788	0.0348668936177767	0.421386037344092	0.181628746081355	0.276748833437246
"RP11-434C1.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-434C1.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU7-60P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15582943935699
"RP11-267J23.4"	0.996834563101504	3.1228065357077	3.87107255970471	4.19479950961543	2.46053258514219	3.03801915871655	0.763643047506803	5.52458741759311	19.7090580880136	2.80158334244622	0.98711213729184	1.96000990361459	5.1019926576536	2.51325305892634	3.88929438550724
"RP11-267J23.1"	0.182256025794907	0	0.117961115182503	0.153391047206513	0.112467732085756	0	0.0542968637822841	0.505043356318968	0.600583542519844	0.298799006190448	0.105279083135822	0.0964809932985054	0.233205423406867	0.100517826598448	0
"RNU6-545P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-757G14.3"	0	0.292093174249547	0	0.0896828662729156	0	0.189441698112188	0.0634912983815725	0.29528278613157	0.702284188163936	0.349396549572812	0	0.225637471741585	0	0.117539151926332	0.223868907597406
"RNU6-318P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89962548776828
"RP11-757G14.1"	0	0	0	0	0	0	0	0	0	0.159380263218496	0.673874047796308	0	0	0	0
"LOH12CR2"	2.85786659942303	5.10732472339288	1.41446875118658	4.83407916670225	3.04298975717946	4.78186409097624	1.15189718417542	5.66775942261326	28.6216723738172	3.07761178548206	1.81267523647094	3.02574147575493	4.94740675325074	1.57617032429733	5.2388287744801
"RP11-253I19.4"	0.122866529262794	0	0	0.103407421005974	0	0	0	0	0	0	0	0	0	0	0
"RP11-253I19.3"	0.0747574483714863	0.266396102570505	0.0483850777478399	0.0566258971024847	0	0.398712580229697	0.0178171118270972	0.393599770950462	0.246346275668358	0.0857925867027799	0.0431831846864708	0.0237446400267473	0.248705029329237	0.0329841768449556	0.376936442909231
"RP11-158N24.1"	0	0	0	0	0	0	0.048169613529075	0	0	0	0	0	0	0	0
"RPL21P136"	0	0.0412022973360401	0.0778284439745113	0	0	0.05344481734992	0	0	0	0.197141758764776	0	0	0	0.033159851124472	0.189472006365526
"RP11-180M15.6"	3.60514177475604	6.25870871172643	3.65557690753313	3.43873039247221	3.55949488077344	8.65247456526079	1.82584589294207	7.82556534755655	9.10794629062674	1.97014570533315	1.18007663896889	2.73545402032008	7.8420213411695	2.98246119049203	7.44775747688249
"RP11-180M15.3"	0	0	0.00749075802886281	0	0	0.01543171779701	0	0	0.0190691058921114	0.00474357810871501	0	0.00306336445728447	0	0.00957461340719655	0
"RP11-180M15.4"	0	0	0	0	0	0.115784646258778	0	0	0	0	0	0	0	0	0
"MIR613"	0	1.34362860154792	0	0	0	0	0	0	0	1.60722412803494	0	0	3.76319909560766	0	0
"STX8P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-59H1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-392P7.1"	11.5342370790943	41.2028401858073	36.2145286104955	43.2189885557023	71.7819743331204	26.7227607488556	10.4183448707944	20.0613335305146	133.838341192818	12.7741496078666	6.59180219744887	59.8246987576665	22.6089431830974	20.2345430937422	22.5564884170114
"RPL13AP20"	22.4038743432602	28.7148214271694	65.7219675301872	51.4829721658642	72.8532357405154	54.6469308278498	8.06402042449302	76.914620109749	290.772176948027	33.4706404003334	14.7523827874576	101.922743115928	76.7058206461024	30.0259457200055	55.5819812258507
"RP11-392P7.7"	0	0	0	0	0	0	0	0	0.247498540506161	0	0	0	0	0	0
"SNORD88"	2.55859420827466	0	0	0	0	0	0.304897773546672	0	0	0.838935671227027	4.72946035010156	2.16711154178181	0	0	0
"HTR7P1"	4.52890316467171	5.15093168265139	1.62618396126339	2.47000967853807	1.44622131753256	5.72426586553683	1.91219496880416	10.1218199566234	18.9245766814596	6.10952858010106	2.08555691759041	2.2354018397432	10.6173232248554	1.93301409182498	11.9543763550705
"RP11-377D9.3"	0.00810273439892097	0.0237971458053367	0.0149837504929924	0.0302004471749034	0.00714298281038817	0.0452731235091743	0.0358640847255178	0.0352836101552228	0.14494681981469	0.0474428559507193	0.0200592650136986	0.0281871563856256	0.0444336068610613	0.026812915986675	0.148342575500859
"RP11-377D9.1"	0.134197160203455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNA5SP353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-590P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-4N23.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024779106272279	0
"RP11-4N23.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RN7SKP162"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-72J9.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-298E10.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-134N1.2"	0.0296727365700502	0	0.0256066821827778	0	0	0.105504701030195	0	0.191858547743516	0	0.0162156215126719	0.0114268503573503	0.0104719174969278	0.151870821615432	0	0.0623390267332625
"MRPS18CP4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-491P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GNAI2P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPL30P11"	0	0.0221042571831653	0.00695891593838132	0.0271471340761469	0.0331742155944476	0.019114759195342	0.00960945418820614	0	0.177152037767052	0	0	0.00569173257625678	0	0.0059298787106681	0
"RN7SKP134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-174G6.1"	0.00100892468969654	0	0	0.000424567621372392	0	0	0	0	0.00664936658890553	0.00248111709849504	0.00349679520842422	0	0.00258193613539111	0.00389509436504187	0
"RP11-174G6.5"	3.58599139625466	8.13652765896832	4.40869888609595	4.75091183959318	1.25995768614641	10.4321369011271	2.69380665548596	13.6693408410483	11.1948860842065	4.62728354105858	1.59569186600355	2.70669356991706	14.1385728733282	3.46342060379539	8.63318189849151
"HIST4H4"	1.2782354467895	3.11676376053287	1.13514512021618	1.8513658024472	0.440250324385479	5.70755849607585	0.912163048660377	7.29008242083972	7.15083558462104	1.55951527265439	0.549480870551219	0.314725742582421	5.97171130024345	1.11483991019562	2.24826406276566
"H2AFJ"	19.6042032696333	59.3618456676967	18.4664215504998	42.6017150355178	86.4764081323032	14.155952393492	21.6140515600959	159.052522922992	548.34737414154	15.5217004188125	14.9949696093224	78.9100986775296	121.143131107223	10.8121083857892	10.5938230240514
"SMCO3"	0.180736110338	0.348134128377568	0.0442617128928787	0.398779714511971	0.114544132048736	0.217103802777264	0.0989566465282077	0.0270719768256575	0.0643864869878611	0.672697395453624	1.19638032458512	1.99627504501804	0.0250011478780886	0.107761689692242	0.225771077062988
"RP11-233G1.4"	0	0	0	0	0	0	0	0	0.0848488222913022	0	0	0	0	0	0
"RERG-IT1"	0.059802758463954	0	0.0258039939461725	0	0	0.0354392217786927	0.0237548779047493	0.0552391170973871	0	0	0.0460595988719223	0	0.102027372740504	0.109941372842053	0.335036687055023
"RERG-AS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"METTL8P1"	0	0.313366736040226	0	0.128286129496773	0.0940605746249118	1.08394136923111	0.181641226793762	0.211192434598194	1.00457672742272	0.499791463709718	0	0.322761293456866	0.390075192670734	0.168132927632757	0.480347197807201
"RP11-6K23.1"	0.159656278596339	0.291759353478976	0.206667873799745	0	0.0656811555380813	0	0.0317093684488539	0	0.350740788831589	0	0.0614829845513203	0.225379600345309	0	0	0
"RNU6-251P"	0.447753986448066	0	0.57959740248326	0	0	0.796019443029097	0.266785551853338	1.24075555326439	5.90188827360846	1.4681374246473	0	0	1.14584587847028	0	0
"RP11-6B19.1"	0	0	0	0.0381796517888593	0	0	0	0	0	0	0	0	0	0	0
"RP11-6B19.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EGLN3P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC15A5"	0	0	0	0	0	0	0	0	0	0	0.000603105475077693	0	0	0	0
"RP11-473N11.2"	0.549938506176877	5.56128435702924	3.54011359525045	1.50110740738962	0.715406777126404	3.85788676123645	0.29224641364847	10.2555396767745	11.1670583102301	3.4358070850667	0.669679810984298	0.519297475260995	11.2207314240243	2.50838979794015	8.18118311728613
"RP11-424M22.1"	0.0502334569477873	0	0.0650249513034078	0	0	0.0893053096817973	0	0	0	0	0.522306907596168	0	0.25710457683044	0	0.10553474932046
"RP11-424M22.3"	0	0	0	0	0	0	0	0	0.14099457437717	0	0.0329541264823309	0.00755004403913266	0	0	0
"RP11-69C13.1"	0	0	0	0	0	0.0760202222911167	0.0254781426930645	0	0	0	0.0494009288176357	0	0	0.0235833835591401	0
"RP11-1018J11.1"	2.29674054700857	7.24002094792158	2.08111915663533	4.10760797497836	2.55111763187369	5.20602604910768	0.547387371496862	10.0239585511569	28.0030407852594	3.20057579133961	2.38805673658026	2.73561090123198	8.37555409071741	3.04007552503914	6.51400552587373
"EEF1A1P16"	0.955039620316383	0.857584733307635	1.36414438151647	0.914651071090323	0.853529867759719	2.16625376009616	0.117732803646735	2.73773502559045	4.3408513469256	0.431927276275301	0.380464013312626	0.767071659591088	3.37108829875273	0.290605993730167	0.83024650031174
"RNU6-837P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPL7P40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSMC1P8"	0	0.0492456470474738	0.0465109026684097	0.0604805749402224	0.133034747906993	0.127756206905905	0	0.597400821942113	0.473608318252531	0.117813497039598	0.124531508061123	0.152166011035606	0	0.0396331862591104	0
