sample_id	file_name	md5sum	file_size	object_id
GTEX-1H23P-0005-SM-A9G14	GTEX-1H23P-0005-SM-A9G14.Aligned.sortedByCoord.out.patched.md.bam	b7296a9f2de52e513a3623f80da2a01f	11076705318	dg.ANV0/67a800f8-f8f2-4d04-9592-0b42bda009c3
GTEX-1H3NZ-0005-SM-A96RG	GTEX-1H3NZ-0005-SM-A96RG.Aligned.sortedByCoord.out.patched.md.bam	c521c9cd1d5927f1c6539cef4b655225	4975186088	dg.ANV0/b6f0c95d-a3bc-4112-8302-fc4c3e73fafd
GTEX-1H3O1-0005-SM-ACKV8	GTEX-1H3O1-0005-SM-ACKV8.Aligned.sortedByCoord.out.patched.md.bam	dc797a6858c17693e1c4feef13b84cbd	9144726857	dg.ANV0/82ee3f56-9939-4e99-b180-617757dedaec
GTEX-1H4P4-0006-SM-AHZ24	GTEX-1H4P4-0006-SM-AHZ24.Aligned.sortedByCoord.out.patched.md.bam	a997d72e0bc8f2bcdf9413b4aa55f721	10649483124	dg.ANV0/efa7f8e9-44b3-4466-bfec-660ff7aca193
GTEX-1HB9E-0006-SM-ARU6M	GTEX-1HB9E-0006-SM-ARU6M.Aligned.sortedByCoord.out.patched.md.bam	53e61a4b88795ff6e19801077cb7a156	3927879301	dg.ANV0/064abe88-d968-434d-a1f8-511b60adc3da
GTEX-1HBPI-0005-SM-ARZLB	GTEX-1HBPI-0005-SM-ARZLB.Aligned.sortedByCoord.out.patched.md.bam	b1efca6b7a4a5e7b5ebe7929ec666cee	4856595443	dg.ANV0/1b960e4c-bc7c-4662-92ff-f1236d40b71a
GTEX-1HBPM-0006-SM-A9SKK	GTEX-1HBPM-0006-SM-A9SKK.Aligned.sortedByCoord.out.patched.md.bam	f6dea4ff339c10e3a56f44c22ba6c1bd	8118759558	dg.ANV0/d4edd789-a870-4ecd-8f79-f25307aa2dc9
GTEX-1HC8U-0005-SM-ADEGV	GTEX-1HC8U-0005-SM-ADEGV.Aligned.sortedByCoord.out.patched.md.bam	fffaf69b896d9cd0c407349355a109c9	5692948485	dg.ANV0/51cae5d1-74c6-4d6f-9f68-6e007fb9768f
GTEX-1HCU6-0005-SM-AHZ28	GTEX-1HCU6-0005-SM-AHZ28.Aligned.sortedByCoord.out.patched.md.bam	8b230914a68fabcaef33766cce8b2ce3	7502711091	dg.ANV0/da06f3ba-0b8e-45c0-bb6b-1f8407d3d069
GTEX-1HCU7-0006-SM-A9G19	GTEX-1HCU7-0006-SM-A9G19.Aligned.sortedByCoord.out.patched.md.bam	6e4d072a4fa47a4f3f5db9c4d4c1fa37	5141654169	dg.ANV0/cb2db88e-4609-42d1-8fe7-af93fa44588a
GTEX-1HCU8-0005-SM-A96RL	GTEX-1HCU8-0005-SM-A96RL.Aligned.sortedByCoord.out.patched.md.bam	3f85b6945b5733b1f07481edee8a2424	3966070536	dg.ANV0/e95880d9-6157-4587-b832-4c68003ff98e
GTEX-1HCU9-0005-SM-A9G1A	GTEX-1HCU9-0005-SM-A9G1A.Aligned.sortedByCoord.out.patched.md.bam	cad6613e7cfe4944da3783dbc4612cd9	5842975376	dg.ANV0/803a59e1-104d-44c8-a9c4-0abe664c52b4
GTEX-1HCUA-0006-SM-ACKV9	GTEX-1HCUA-0006-SM-ACKV9.Aligned.sortedByCoord.out.patched.md.bam	51f462f48845bd74fa00e40988b5260e	6997632514	dg.ANV0/946a0ccf-bea8-470b-95b1-73067769af6c
GTEX-1HCVE-0006-SM-ADEH2	GTEX-1HCVE-0006-SM-ADEH2.Aligned.sortedByCoord.out.patched.md.bam	4c205fb835c2de8880e3932bc2266f4c	6210384760	dg.ANV0/9217f97b-3a99-46c0-bc68-87d526303325
GTEX-1HFI6-0005-SM-A9SK6	GTEX-1HFI6-0005-SM-A9SK6.Aligned.sortedByCoord.out.patched.md.bam	46b8ca1b0b7f99aa867a1f7673b80c15	8584393072	dg.ANV0/3ffead36-7b5d-4c84-ae2e-81fc6b58aec9
GTEX-1HFI7-0005-SM-ADEH1	GTEX-1HFI7-0005-SM-ADEH1.Aligned.sortedByCoord.out.patched.md.bam	696d6fde70ec84f025180ceb0e92a551	6572284187	dg.ANV0/307ebc76-5ddf-42af-a977-52cb7b362489
GTEX-1HKZK-0005-SM-ARL73	GTEX-1HKZK-0005-SM-ARL73.Aligned.sortedByCoord.out.patched.md.bam	de98bb148f190e30f2591650a27a20dc	3607361179	dg.ANV0/44b98137-eb76-4b28-87ae-0a073d85ac16
GTEX-1HR98-0005-SM-A9SKM	GTEX-1HR98-0005-SM-A9SKM.Aligned.sortedByCoord.out.patched.md.bam	255babe123491fbc9ac72e33eb01b62c	5853594511	dg.ANV0/5e44285b-2c69-427c-9c53-c519a68bc4ca
GTEX-1HR9M-0005-SM-AHZ26	GTEX-1HR9M-0005-SM-AHZ26.Aligned.sortedByCoord.out.patched.md.bam	307e0f6ee3febbfe6d9bdabbcf2b7157	9436952356	dg.ANV0/9bc42508-524f-4cfe-b2ef-055ac9faa74c
GTEX-1HSGN-0006-SM-ACKVH	GTEX-1HSGN-0006-SM-ACKVH.Aligned.sortedByCoord.out.patched.md.bam	5e12d2e1adff3780c6a397156c943d72	5926716510	dg.ANV0/54f5cc08-69a7-4d3b-8cd1-433358b3c219
GTEX-1HSKV-0006-SM-ARZL9	GTEX-1HSKV-0006-SM-ARZL9.Aligned.sortedByCoord.out.patched.md.bam	9e8022effa93b5adb6894b36539d7270	4522154763	dg.ANV0/bbdda6cc-2a83-4691-b196-61b7c71db94a
GTEX-1HSMO-0005-SM-ADEGW	GTEX-1HSMO-0005-SM-ADEGW.Aligned.sortedByCoord.out.patched.md.bam	697911053f2d383ade87b7121aa28eee	8577436558	dg.ANV0/4075ac73-66b6-4cdb-ad90-8eab8c5c0214
GTEX-1HSMP-0006-SM-AHZ25	GTEX-1HSMP-0006-SM-AHZ25.Aligned.sortedByCoord.out.patched.md.bam	5f2309be41a00333fea5553e881bcd4d	6859483358	dg.ANV0/a6b67c84-9757-4ab5-99a7-7f436fe03c22
GTEX-1HSMQ-0006-SM-ARU6N	GTEX-1HSMQ-0006-SM-ARU6N.Aligned.sortedByCoord.out.patched.md.bam	1e44c96b6924514a6bb1e2079e48d3fc	3648919427	dg.ANV0/6f7f9f96-bcf0-4b0a-b5ae-4a080ce6cd83
GTEX-1HT8W-0006-SM-A9G17	GTEX-1HT8W-0006-SM-A9G17.Aligned.sortedByCoord.out.patched.md.bam	2c84c6c8629dcde38781278fcf665de4	4916821799	dg.ANV0/6c3729ea-7468-43a5-82e4-663619609333
GTEX-1HUB1-0005-SM-ARL74	GTEX-1HUB1-0005-SM-ARL74.Aligned.sortedByCoord.out.patched.md.bam	2997e3da3ccd3d06e9199d8d11bf7403	4637624416	dg.ANV0/7fc9b0bb-5c2e-4ea1-bbc9-51957f51a085
GTEX-1I19N-0006-SM-A9G18	GTEX-1I19N-0006-SM-A9G18.Aligned.sortedByCoord.out.patched.md.bam	bc890e5bf9694034ef2398762e0dc2e4	5235558176	dg.ANV0/d690784b-b45e-479d-845e-eaee5f05ccae
GTEX-1I1CD-0005-SM-ADEGY	GTEX-1I1CD-0005-SM-ADEGY.Aligned.sortedByCoord.out.patched.md.bam	bd3f7ac4c65dbb3910883a1f4a105760	8651023096	dg.ANV0/79ad70e4-4654-4786-94d6-9fc879fbb861
GTEX-1I1GP-0006-SM-A96RJ	GTEX-1I1GP-0006-SM-A96RJ.Aligned.sortedByCoord.out.patched.md.bam	b37c82b22889e1c819d9a936ece50ba1	3897740435	dg.ANV0/684c46ec-fbb9-4031-97f3-bb2bd0fee002
GTEX-1I1GQ-0005-SM-ARU6O	GTEX-1I1GQ-0005-SM-ARU6O.Aligned.sortedByCoord.out.patched.md.bam	32c76c2e4906c2decf0a659be9541885	4626182011	dg.ANV0/09d23359-ccd6-4d34-a8f0-5fc6d096a4a1
GTEX-1I1GR-0006-SM-ARL75	GTEX-1I1GR-0006-SM-ARL75.Aligned.sortedByCoord.out.patched.md.bam	b7ca913be3b9dd7002c53ae1714e55ee	5531019348	dg.ANV0/4751e235-ae29-4eb0-acc2-cdfc3d7b209e
GTEX-1I1GS-0005-SM-DHXIW	GTEX-1I1GS-0005-SM-DHXIW.Aligned.sortedByCoord.out.patched.md.bam	1c22f6f83806b0b4b10e6957bfea43c1	7277142766	dg.ANV0/2364311d-5f26-4b18-8418-5674aba836cc
GTEX-1I1GT-0005-SM-A9SK5	GTEX-1I1GT-0005-SM-A9SK5.Aligned.sortedByCoord.out.patched.md.bam	39499a9b46ec52c0f079769f9ea097a6	6119615515	dg.ANV0/7ed503d8-b499-43e2-baec-77270ce5d5c4
GTEX-1I1GV-0005-SM-AHZ27	GTEX-1I1GV-0005-SM-AHZ27.Aligned.sortedByCoord.out.patched.md.bam	fb21ae47a7ed09d3baf8be8c63086b2b	6158828546	dg.ANV0/5b5e1cdb-9b28-4acd-a83d-59695594b1fc
GTEX-1I1HK-0005-SM-ARZL8	GTEX-1I1HK-0005-SM-ARZL8.Aligned.sortedByCoord.out.patched.md.bam	07207b5c3b7df95e42e707f1a7772c41	4354459281	dg.ANV0/0f86c62e-166a-468e-85ed-20fdc1c15801
GTEX-1I4MK-0006-SM-A96RI	GTEX-1I4MK-0006-SM-A96RI.Aligned.sortedByCoord.out.patched.md.bam	e98793bdf84629dfcc1eff0a47737be7	5805696091	dg.ANV0/0c54d0f1-d5a6-4e59-a2b9-76a05ecdc8b5
GTEX-1I6K6-0006-SM-ARZLA	GTEX-1I6K6-0006-SM-ARZLA.Aligned.sortedByCoord.out.patched.md.bam	bbc231e343c90319289edd2ae9e65383	11181255941	dg.ANV0/46ff1ca2-f7e0-4622-8b54-7bdd1ac57137
GTEX-1I6K7-0005-SM-ARL72	GTEX-1I6K7-0005-SM-ARL72.Aligned.sortedByCoord.out.patched.md.bam	4b18eb0bc753bd65622e92ef7b469c53	4514646192	dg.ANV0/e6651c8c-c387-400b-a0ae-15f9d8bac806
GTEX-1ICG6-0006-SM-A96RH	GTEX-1ICG6-0006-SM-A96RH.Aligned.sortedByCoord.out.patched.md.bam	481b94c559e34ccf71c78202243bd959	3665795164	dg.ANV0/7f39fe8c-678c-4d26-ac7f-26bf7d2fe2b3
GTEX-1ICLY-0005-SM-A9G16	GTEX-1ICLY-0005-SM-A9G16.Aligned.sortedByCoord.out.patched.md.bam	a061ca2be3dbb8b40772e94e05ef49ae	5879793590	dg.ANV0/dce62cdd-a662-4426-896c-540227835c08
GTEX-1IDFM-0005-SM-ADEGX	GTEX-1IDFM-0005-SM-ADEGX.Aligned.sortedByCoord.out.patched.md.bam	a9cce1e397e8141e2f82c9fb47d761a1	8762773231	dg.ANV0/38453ef8-f273-4fa3-9a5c-6262453100d1
GTEX-1IDJC-0005-SM-A9G1C	GTEX-1IDJC-0005-SM-A9G1C.Aligned.sortedByCoord.out.patched.md.bam	56493cda9290fae3aa663f9afc02ca01	5324830059	dg.ANV0/bd014528-4c00-43e3-97e5-343560a55b16
GTEX-1IDJD-0006-SM-ARZLC	GTEX-1IDJD-0006-SM-ARZLC.Aligned.sortedByCoord.out.patched.md.bam	a8866d8f5906f41ea516783e12497f3a	3508505934	dg.ANV0/ee07f2d9-a656-481e-a10a-2a7aaa260562
GTEX-1IDJE-0006-SM-A9G1B	GTEX-1IDJE-0006-SM-A9G1B.Aligned.sortedByCoord.out.patched.md.bam	809df8fdab77c5bf11274db1ec98b991	4117251044	dg.ANV0/dd0c92b9-83cd-4c62-87ae-6509c72d274a
GTEX-1IDJF-0005-SM-ARU6P	GTEX-1IDJF-0005-SM-ARU6P.Aligned.sortedByCoord.out.patched.md.bam	cd667aaddf31a0c54109a7b020d5c1f4	3951294945	dg.ANV0/7a6369be-5f3a-419e-8ca7-7f34796dfa87
GTEX-1IDJH-0006-SM-CMKFT	GTEX-1IDJH-0006-SM-CMKFT.Aligned.sortedByCoord.out.patched.md.bam	5d046b74cb782a8f9851723f790c6641	6771397968	dg.ANV0/c3c82a68-ffae-4ff5-a1f0-034b2d20ef1d
GTEX-1IDJI-0006-SM-CMKFJ	GTEX-1IDJI-0006-SM-CMKFJ.Aligned.sortedByCoord.out.patched.md.bam	10329ff6117392f3b818b7786ec0e1ae	7607302264	dg.ANV0/a186f38c-b819-47ef-bdad-6416305119b6
GTEX-1IDJU-0006-SM-CMKFK	GTEX-1IDJU-0006-SM-CMKFK.Aligned.sortedByCoord.out.patched.md.bam	461d882f42fcee27e4e4f311adf7b1ac	5752623593	dg.ANV0/99b91ff0-076a-40ff-ac20-7bfa5bff43a6
GTEX-1IE54-0005-SM-CMKFQ	GTEX-1IE54-0005-SM-CMKFQ.Aligned.sortedByCoord.out.patched.md.bam	0baba6592120b63c269f8f0ccc36e47b	6340850566	dg.ANV0/51e74abe-d7eb-42d7-a2f5-4671504052d8
GTEX-1IGQW-0005-SM-CMKFR	GTEX-1IGQW-0005-SM-CMKFR.Aligned.sortedByCoord.out.patched.md.bam	abe716600f21d741a8d67f257c576763	7557953946	dg.ANV0/21a99d0c-7229-4acd-ab3f-363907dbba73
GTEX-1IKJJ-0005-SM-CMKFS	GTEX-1IKJJ-0005-SM-CMKFS.Aligned.sortedByCoord.out.patched.md.bam	dc377af99a280fd895b3fa236ac4d30e	9598097073	dg.ANV0/c5513086-ac68-42f3-92ec-08cced45118d
GTEX-1IKK5-0006-SM-CMKFI	GTEX-1IKK5-0006-SM-CMKFI.Aligned.sortedByCoord.out.patched.md.bam	ee96bc4b358e6cd4145f6d8675e8a73d	8971140078	dg.ANV0/7f7f3e42-c8a8-4b49-be06-ba679d90b163
GTEX-1IKOE-0005-SM-CMKFL	GTEX-1IKOE-0005-SM-CMKFL.Aligned.sortedByCoord.out.patched.md.bam	4e8a35c5d1787d098a3d0223c9b72f2f	8038152602	dg.ANV0/e747b9b1-6af4-4a4f-87ea-6f7a5a7a7126
GTEX-1IKOH-0006-SM-CMKFM	GTEX-1IKOH-0006-SM-CMKFM.Aligned.sortedByCoord.out.patched.md.bam	6af7a1925552a2b5bc8c19aa2e587ef9	7721295958	dg.ANV0/5a7639bc-a7b6-455a-a341-c6fd04b8513e
GTEX-1IL2U-0006-SM-CMKFP	GTEX-1IL2U-0006-SM-CMKFP.Aligned.sortedByCoord.out.patched.md.bam	910011fdeb2ea175d14d120a82f616ac	9699729133	dg.ANV0/64e341d3-8c43-439a-80ca-531835d262b1
GTEX-1IL2V-0006-SM-CMKFN	GTEX-1IL2V-0006-SM-CMKFN.Aligned.sortedByCoord.out.patched.md.bam	0b025910fe2ca82d37b3590972002332	8721724892	dg.ANV0/b3d40815-2ca4-49bb-a9c8-9eb7c582c681
GTEX-1IOXB-0006-SM-CMKFO	GTEX-1IOXB-0006-SM-CMKFO.Aligned.sortedByCoord.out.patched.md.bam	10ff37c5a3671e81768b05fd3a12508d	3357193982	dg.ANV0/42df1dbe-43f6-45c3-bb5e-76dcf1cbef09
GTEX-1IY9M-0005-SM-CNNOU	GTEX-1IY9M-0005-SM-CNNOU.Aligned.sortedByCoord.out.patched.md.bam	bbd8f6d9d3b2c1bfb61cdcc64cc6a711	7479428010	dg.ANV0/c4f3aaa0-569c-4196-9a1f-6438640195c5
GTEX-1J8EW-0006-SM-CNNOW	GTEX-1J8EW-0006-SM-CNNOW.Aligned.sortedByCoord.out.patched.md.bam	482a092976a68a43d0ec76a5801801f6	6893831302	dg.ANV0/d4f311da-ed52-4d6d-b760-20aa9c26904a
GTEX-1J8JJ-0006-SM-CNNOX	GTEX-1J8JJ-0006-SM-CNNOX.Aligned.sortedByCoord.out.patched.md.bam	17560dac13054052769d4aec65d1dee1	8150211750	dg.ANV0/38278a49-ae1d-4eaf-9841-f5e746c3d0ca
GTEX-1J8Q2-0006-SM-CNNOZ	GTEX-1J8Q2-0006-SM-CNNOZ.Aligned.sortedByCoord.out.patched.md.bam	e7f35b45fdd498c06f70d5f8902ba40c	6411723161	dg.ANV0/2e5fab9f-668c-45d7-937d-6ecede462ed4
GTEX-1J8Q3-0005-SM-CNNOY	GTEX-1J8Q3-0005-SM-CNNOY.Aligned.sortedByCoord.out.patched.md.bam	f81a0cb1176fd5a14d47d9a9688ea8e6	8434458630	dg.ANV0/7a5e7789-9b14-4f4e-9300-05e52f9e56ee
GTEX-1J8QM-0006-SM-CNNP1	GTEX-1J8QM-0006-SM-CNNP1.Aligned.sortedByCoord.out.patched.md.bam	f0b28d0a609ad3e142d3f4083daa9881	7817127063	dg.ANV0/19bd9d1c-9d78-45aa-aef9-99d99a9cc6e5
GTEX-1JJ6O-0005-SM-DHXJ4	GTEX-1JJ6O-0005-SM-DHXJ4.Aligned.sortedByCoord.out.patched.md.bam	b46bafa2296458888488ed42f6e58ad3	7657739604	dg.ANV0/2ea9910f-3932-4a9e-87df-e507691d6540
GTEX-1JJE9-0006-SM-CGQEB	GTEX-1JJE9-0006-SM-CGQEB.Aligned.sortedByCoord.out.patched.md.bam	58e83317f9a4854de4dcb0fa30c246cd	16704198826	dg.ANV0/0d20747b-126e-4f6b-a98c-40f4da050c47
GTEX-1JJEA-0006-SM-DHXJ2	GTEX-1JJEA-0006-SM-DHXJ2.Aligned.sortedByCoord.out.patched.md.bam	c530393ccdc64f069cfa0fca09f88adc	7020239031	dg.ANV0/2d340560-f899-4316-9184-b3f97ec2f951
GTEX-1JK1U-0006-SM-DHXJ3	GTEX-1JK1U-0006-SM-DHXJ3.Aligned.sortedByCoord.out.patched.md.bam	29042566618da2c52bc3ee2dae4e94d0	5600437667	dg.ANV0/d6fa4c3c-297a-46a7-a0d6-9ddc65a66611
GTEX-1JKYN-0006-SM-DHXJ5	GTEX-1JKYN-0006-SM-DHXJ5.Aligned.sortedByCoord.out.patched.md.bam	e4fcbf04b6d3acc055831ff0b8fb8d15	6026236364	dg.ANV0/c8cc24cd-b0d7-4021-9974-ae4afeaf620d
GTEX-1JKYR-0005-SM-DHXL5	GTEX-1JKYR-0005-SM-DHXL5.Aligned.sortedByCoord.out.patched.md.bam	9773590692033fdac5396c98b769c469	6252872899	dg.ANV0/8d46c6d4-8dc4-4e7e-80dc-c61cbdc626c5
GTEX-1JMLX-0006-SM-DHXJ6	GTEX-1JMLX-0006-SM-DHXJ6.Aligned.sortedByCoord.out.patched.md.bam	c63d468783e820d4dc0b113f08c3be0d	8298042019	dg.ANV0/6fa77487-60d3-4824-a0f7-e0ffe90d2230
GTEX-1JMOU-0006-SM-DHXJ7	GTEX-1JMOU-0006-SM-DHXJ7.Aligned.sortedByCoord.out.patched.md.bam	5a267b85e8f41621f6b8c0d783e476f3	4767507596	dg.ANV0/83503dd9-cfab-45e4-b66e-465c8554b7d8
GTEX-1JMPY-0006-SM-DHXJ8	GTEX-1JMPY-0006-SM-DHXJ8.Aligned.sortedByCoord.out.patched.md.bam	65e122a7d27c093c36395829917455cd	4860777955	dg.ANV0/a54a4618-9d64-4606-8e9d-bf243a0ff24a
GTEX-1JMPZ-0006-SM-DHXJ9	GTEX-1JMPZ-0006-SM-DHXJ9.Aligned.sortedByCoord.out.patched.md.bam	fdbd9a59bdc819e79baff23b2b4fd7a6	7660253045	dg.ANV0/08b6b3a0-1f0b-4dd3-a0d9-158187c65c91
GTEX-1JMQI-0005-SM-DHXJA	GTEX-1JMQI-0005-SM-DHXJA.Aligned.sortedByCoord.out.patched.md.bam	a426d15659f3f6f67a1a1a0f7422fd13	8416774742	dg.ANV0/764ed869-83de-4613-b4ca-f48ea8ee6504
GTEX-1JMQJ-0006-SM-DHXJD	GTEX-1JMQJ-0006-SM-DHXJD.Aligned.sortedByCoord.out.patched.md.bam	8e9e43fe3c8599e5516912d630364ca4	8101640191	dg.ANV0/c01da585-c564-49c1-9252-85bb153531ef
GTEX-1JMQK-0005-SM-CNPOE	GTEX-1JMQK-0005-SM-CNPOE.Aligned.sortedByCoord.out.patched.md.bam	0bd5c7893eb473d66461d5b14f2887bf	7293212449	dg.ANV0/19181a99-9cf4-4e49-86ef-1669b49fa5eb
GTEX-1JMQL-0006-SM-DHXJB	GTEX-1JMQL-0006-SM-DHXJB.Aligned.sortedByCoord.out.patched.md.bam	3d2d7685d2885a8fef864fafa5d13e07	6963889817	dg.ANV0/870e8c50-585d-4362-a092-8e87b2d675be
GTEX-1JN1M-0006-SM-DHXJE	GTEX-1JN1M-0006-SM-DHXJE.Aligned.sortedByCoord.out.patched.md.bam	d9ee565b0e955ea8dc5db9e5c027944f	5954191958	dg.ANV0/fbf118c0-8115-4fe8-bc74-7972f6d3bda3
GTEX-1JN6P-0005-SM-DIPEH	GTEX-1JN6P-0005-SM-DIPEH.Aligned.sortedByCoord.out.patched.md.bam	a0c544c98dc98e677ca3ed7fd62411f1	4359292045	dg.ANV0/1510bdcc-7c21-4e05-b74e-9756ed935d8f
GTEX-1JN76-0005-SM-EAZ3B	GTEX-1JN76-0005-SM-EAZ3B.Aligned.sortedByCoord.out.patched.md.bam	705b57f1ab5e57561cecd3b41bbfccbf	5346979747	dg.ANV0/957962c6-705a-406e-814d-13f5205d290b
GTEX-1K2DA-0005-SM-DIPE7	GTEX-1K2DA-0005-SM-DIPE7.Aligned.sortedByCoord.out.patched.md.bam	b646b2722ed78c58da80870b4c9465ab	4653787535	dg.ANV0/8c8f4b0d-0440-493e-a0eb-12dd0fa5843b
GTEX-1K2DU-0005-SM-DIPE8	GTEX-1K2DU-0005-SM-DIPE8.Aligned.sortedByCoord.out.patched.md.bam	d88061eeaa24ea6fafb50a9f5e88fed4	8024980672	dg.ANV0/8a78dc9f-044c-4445-8738-06c3f979284e
GTEX-1K9T9-0006-SM-DIPE9	GTEX-1K9T9-0006-SM-DIPE9.Aligned.sortedByCoord.out.patched.md.bam	f3a2b9f35dc73a8146028258fb5affa2	5856721192	dg.ANV0/66f630ae-9e87-426d-b34f-86ed5bf59a56
GTEX-1KAFJ-0006-SM-9WPO1	GTEX-1KAFJ-0006-SM-9WPO1.Aligned.sortedByCoord.out.patched.md.bam	367686a3bb1ab5cc354e9143b1b2fcda	5466506653	dg.ANV0/8fe69db2-7ec9-47a4-8a7e-797845b0ed0c
GTEX-1KANA-0006-SM-9YFLB	GTEX-1KANA-0006-SM-9YFLB.Aligned.sortedByCoord.out.patched.md.bam	050fd84373b19ae5292e47a173493cf2	6922936481	dg.ANV0/c03affa7-65b9-46a4-8cf0-a0e55021a786
GTEX-1KANB-0006-SM-DIPE6	GTEX-1KANB-0006-SM-DIPE6.Aligned.sortedByCoord.out.patched.md.bam	be5a2c48cd6f3b396f88bc4da6bad92f	5849252020	dg.ANV0/e6aa9194-8918-4166-9ca8-ade9f4708e8e
GTEX-1KANC-0006-SM-9YFL8	GTEX-1KANC-0006-SM-9YFL8.Aligned.sortedByCoord.out.patched.md.bam	14cbdc2ae306e3303f8cc29f0bd12654	13051076848	dg.ANV0/668aee82-ea06-4ecc-8775-a2b638f18ca2
GTEX-1KD4Q-0006-SM-DIPEA	GTEX-1KD4Q-0006-SM-DIPEA.Aligned.sortedByCoord.out.patched.md.bam	286c0d08fa32a45cdde779331b296df5	8650115092	dg.ANV0/6f72ee01-eb5f-48e4-9886-12155baecfbb
GTEX-1KD5A-0006-SM-DIPEB	GTEX-1KD5A-0006-SM-DIPEB.Aligned.sortedByCoord.out.patched.md.bam	83cb57472283a426e077fd5578a1d116	7926587280	dg.ANV0/cab4fda7-6b10-4cc1-ac15-46a314d251db
GTEX-1KWVE-0005-SM-CYPSE	GTEX-1KWVE-0005-SM-CYPSE.Aligned.sortedByCoord.out.patched.md.bam	5aa8ba66d797b98eca8d0326aa6b25e3	6629116140	dg.ANV0/61eab051-42a7-4e11-aef8-51dcb4d7b305
GTEX-1KXAM-0005-SM-DIPEC	GTEX-1KXAM-0005-SM-DIPEC.Aligned.sortedByCoord.out.patched.md.bam	8d446c08b760289b8950eb8f1fbf008b	5167857011	dg.ANV0/68d6ba65-4baf-4706-8ec2-8fa3d4acc4cc
GTEX-1L5NE-0005-SM-DIPEG	GTEX-1L5NE-0005-SM-DIPEG.Aligned.sortedByCoord.out.patched.md.bam	42222ce0f51a4278b47397b10c28fe9d	6330121491	dg.ANV0/a0195e29-c243-4e30-acd4-6c199ae18bb3
GTEX-1LB8K-0005-SM-DIPED	GTEX-1LB8K-0005-SM-DIPED.Aligned.sortedByCoord.out.patched.md.bam	39dd25e6a4b30e8de051ff823e48369b	7342218260	dg.ANV0/6fb58211-f08b-4c4b-ad8d-dc9b8000a3cf
GTEX-1LBAC-0005-SM-DIPEE	GTEX-1LBAC-0005-SM-DIPEE.Aligned.sortedByCoord.out.patched.md.bam	a7d3420e05bdb46a698c7eeb0cf7bcae	6401538877	dg.ANV0/38d02d26-55f5-4894-99ef-02bfa732dc35
GTEX-1LC47-0005-SM-COH2J	GTEX-1LC47-0005-SM-COH2J.Aligned.sortedByCoord.out.patched.md.bam	448c895a6627ad13941fb48cb7563056	8543657257	dg.ANV0/95720cda-c787-4378-a69e-841b0ca05480
GTEX-1LG7Y-0005-SM-DKPQ7	GTEX-1LG7Y-0005-SM-DKPQ7.Aligned.sortedByCoord.out.patched.md.bam	bddbf287f434521a2054bd5a5bb41a4d	8942517406	dg.ANV0/5ab31464-a7d8-4c8e-9538-7edf22a1e9de
GTEX-1LG7Z-0005-SM-DKPQ6	GTEX-1LG7Z-0005-SM-DKPQ6.Aligned.sortedByCoord.out.patched.md.bam	12bb806d6f55713ec9838eb4cbd2c5f3	8735105173	dg.ANV0/4ab0000f-06cd-4fe6-a438-b8d14654a42d
GTEX-1LGOU-0005-SM-DKPPW	GTEX-1LGOU-0005-SM-DKPPW.Aligned.sortedByCoord.out.patched.md.bam	65a6d70c48c2b73c340721e472bae971	7264658142	dg.ANV0/70c5c9a5-9730-4adf-b6ba-59ea344b8828
GTEX-1LGRB-0006-SM-DKPPB	GTEX-1LGRB-0006-SM-DKPPB.Aligned.sortedByCoord.out.patched.md.bam	b142ed5423baeeef1c22cd49123e1d8a	7819902466	dg.ANV0/37d3b921-5dc2-4d54-ae88-b4abf64a67d4
GTEX-1LH75-0006-SM-CXZIP	GTEX-1LH75-0006-SM-CXZIP.Aligned.sortedByCoord.out.patched.md.bam	be84b55b9158a50bc648682f553e8888	7672651910	dg.ANV0/aa65600f-7b55-4b2e-8571-8f722d6643d4
GTEX-1LKK1-0005-SM-CXZIT	GTEX-1LKK1-0005-SM-CXZIT.Aligned.sortedByCoord.out.patched.md.bam	6333c89ee8ffffb749aad82de031cd7c	12828420978	dg.ANV0/4a3a480b-65a7-4b44-95f0-e7b9634d2c49
GTEX-1LNCM-0005-SM-CXZIR	GTEX-1LNCM-0005-SM-CXZIR.Aligned.sortedByCoord.out.patched.md.bam	1b957633ca3fda3d3ad977e687679a3a	5958331317	dg.ANV0/3f5e6273-cc83-49f9-8f3a-1b2ea2194147
GTEX-1LSNL-0006-SM-CXZIV	GTEX-1LSNL-0006-SM-CXZIV.Aligned.sortedByCoord.out.patched.md.bam	3f484b26c1e1ed01dba74b7a95e4eb79	6884513550	dg.ANV0/77128c6f-8304-4b3b-b959-4e748a071683
GTEX-1LSNM-0005-SM-CXZIW	GTEX-1LSNM-0005-SM-CXZIW.Aligned.sortedByCoord.out.patched.md.bam	72da0c123f55fc01e510d55104b2a046	8131031511	dg.ANV0/e8b8f6a7-dbd3-42df-834e-8aff1c7fbff2
GTEX-1LSVX-0005-SM-DKPPI	GTEX-1LSVX-0005-SM-DKPPI.Aligned.sortedByCoord.out.patched.md.bam	26f5b8eaa6853904226cc47acaca1aea	10264366998	dg.ANV0/dbb8e649-57bc-47ba-a211-300de1928bda
